ID	Unnamed: 0	Block	Row	Column	Name
378	377	1	26	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
379	378	1	26	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
380	379	1	26	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
381	380	1	26	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
382	381	1	26	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
383	382	1	26	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
384	383	1	26	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
385	384	1	26	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
386	385	1	26	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
387	386	1	26	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
388	387	1	26	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
389	388	1	26	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
390	389	1	26	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
391	390	1	27	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
392	391	1	27	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
393	392	1	27	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
394	393	1	27	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
395	394	1	27	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
396	395	1	27	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
397	396	1	27	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
398	397	1	27	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
399	398	1	27	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
400	399	1	27	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
401	400	1	27	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
402	401	1	27	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
403	402	1	27	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
404	403	1	27	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
405	404	1	27	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
406	405	1	28	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
407	406	1	28	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
408	407	1	28	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
409	408	1	28	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
410	409	1	28	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
411	410	1	28	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
412	411	1	28	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
413	412	1	28	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
414	413	1	28	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
415	414	1	28	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
416	415	1	28	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
417	416	1	28	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
418	417	1	28	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
419	418	1	28	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
420	419	1	28	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
421	420	1	29	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
422	421	1	29	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
423	422	1	29	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
424	423	1	29	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
425	424	1	29	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
426	425	1	29	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
427	426	1	29	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
428	427	1	29	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
429	428	1	29	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
430	429	1	29	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
431	430	1	29	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
432	431	1	29	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
433	432	1	29	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
434	433	1	29	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
435	434	1	29	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
436	435	1	30	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
437	436	1	30	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
438	437	1	30	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
439	438	1	30	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
440	439	1	30	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
441	440	1	30	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
442	441	1	30	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
443	442	1	30	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
444	443	1	30	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
445	444	1	30	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
446	445	1	30	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
447	446	1	30	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
448	447	1	30	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
449	448	1	30	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
450	449	1	30	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
451	450	1	31	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
452	451	1	31	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
453	452	1	31	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
454	453	1	31	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
455	454	1	31	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
456	455	1	31	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
457	456	1	31	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
458	457	1	31	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
459	458	1	31	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
460	459	1	31	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
461	460	1	31	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
462	461	1	31	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
463	462	1	31	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
464	463	1	31	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
465	464	1	31	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
466	465	1	32	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
467	466	1	32	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
468	467	1	32	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
469	468	1	32	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
470	469	1	32	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
471	470	1	32	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
472	471	1	32	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
473	472	1	32	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
474	473	1	32	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
475	474	1	32	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
476	475	1	32	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
477	476	1	32	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
478	477	1	32	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
479	478	1	32	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
480	479	1	32	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
481	480	1	33	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
482	481	1	33	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
483	482	1	33	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
484	483	1	33	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
485	484	1	33	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
486	485	1	33	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
487	486	1	33	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
488	487	1	33	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
489	488	1	33	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
490	489	1	33	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
491	490	1	33	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
492	491	1	33	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
493	492	1	33	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
494	493	1	33	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
495	494	1	33	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
496	495	1	34	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
497	496	1	34	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
498	497	1	34	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
499	498	1	34	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
500	499	1	34	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
501	500	1	34	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
502	501	1	34	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
503	502	1	34	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
504	503	1	34	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
505	504	1	34	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
506	505	1	34	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
507	506	1	34	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
508	507	1	34	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
509	508	1	34	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
510	509	1	34	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
511	510	1	35	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
512	511	1	35	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
513	512	1	35	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
514	513	1	35	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
515	514	1	35	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
516	515	1	35	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
517	516	1	35	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
518	517	1	35	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
519	518	1	35	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
520	519	1	35	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
521	520	1	35	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
522	521	1	35	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
523	522	1	35	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
524	523	1	35	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
525	524	1	35	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
526	525	1	36	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
527	526	1	36	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
528	527	1	36	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
529	528	1	36	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
530	529	1	36	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
531	530	1	36	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
532	531	1	36	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
533	532	1	36	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
534	533	1	36	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
535	534	1	36	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
536	535	1	36	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
537	536	1	36	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
538	537	1	36	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
539	538	1	36	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
540	539	1	36	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
541	540	1	37	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
542	541	1	37	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
543	542	1	37	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
544	543	1	37	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
545	544	1	37	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
546	545	1	37	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
547	546	1	37	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
548	547	1	37	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
549	548	1	37	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
550	549	1	37	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
551	550	1	37	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
552	551	1	37	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
553	552	1	37	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
554	553	1	37	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
555	554	1	37	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
556	555	1	38	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
557	556	1	38	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
558	557	1	38	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
559	558	1	38	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
560	559	1	38	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
561	560	1	38	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
562	561	1	38	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
563	562	1	38	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
564	563	1	38	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
565	564	1	38	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
566	565	1	38	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
567	566	1	38	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
568	567	1	38	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
569	568	1	38	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
570	569	1	38	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
571	570	1	39	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
572	571	1	39	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
573	572	1	39	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
574	573	1	39	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
575	574	1	39	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
576	575	1	39	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
577	576	1	39	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
578	577	1	39	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
579	578	1	39	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
580	579	1	39	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
581	580	1	39	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
582	581	1	39	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
583	582	1	39	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
584	583	1	39	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
585	584	1	39	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
586	585	1	40	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
587	586	1	40	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
588	587	1	40	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
589	588	1	40	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
590	589	1	40	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
591	590	1	40	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
592	591	1	40	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
593	592	1	40	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
594	593	1	40	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
595	594	1	40	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
596	595	1	40	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
597	596	1	40	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
598	597	1	40	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
599	598	1	40	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
600	599	1	40	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
601	600	1	41	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
602	601	1	41	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
603	602	1	41	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
604	603	1	41	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
605	604	1	41	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
606	605	1	41	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
607	606	1	41	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
608	607	1	41	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
609	608	1	41	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
610	609	1	41	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
611	610	1	41	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
612	611	1	41	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
613	612	1	41	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
614	613	1	41	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
615	614	1	41	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
616	615	1	42	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
617	616	1	42	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
618	617	1	42	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
619	618	1	42	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
620	619	1	42	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
621	620	1	42	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
622	621	1	42	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
623	622	1	42	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
624	623	1	42	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
625	624	1	42	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
626	625	1	42	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
627	626	1	42	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
628	627	1	42	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
629	628	1	42	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
630	629	1	42	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
631	630	1	43	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
632	631	1	43	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
633	632	1	43	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
634	633	1	43	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
635	634	1	43	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
636	635	1	43	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
637	636	1	43	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
638	637	1	43	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
639	638	1	43	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
640	639	1	43	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
641	640	1	43	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
642	641	1	43	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
643	642	1	43	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
644	643	1	43	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
645	644	1	43	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
646	645	1	44	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
647	646	1	44	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
648	647	1	44	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
649	648	1	44	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
650	649	1	44	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
651	650	1	44	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
652	651	1	44	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
653	652	1	44	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
654	653	1	44	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
655	654	1	44	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
656	655	1	44	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
657	656	1	44	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
658	657	1	44	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
659	658	1	44	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
660	659	1	44	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
661	660	1	45	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
662	661	1	45	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
663	662	1	45	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
664	663	1	45	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
665	664	1	45	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
666	665	1	45	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
667	666	1	45	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
668	667	1	45	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
669	668	1	45	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
670	669	1	45	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
671	670	1	45	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
672	671	1	45	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
673	672	1	45	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
674	673	1	45	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
675	674	1	45	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
676	675	1	46	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
677	676	1	46	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
678	677	1	46	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
679	678	1	46	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
680	679	1	46	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
681	680	1	46	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
682	681	1	46	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
683	682	1	46	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
684	683	1	46	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
685	684	1	46	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
686	685	1	46	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
687	686	1	46	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
688	687	1	46	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
689	688	1	46	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
690	689	1	46	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
691	690	1	47	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
692	691	1	47	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
693	692	1	47	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
694	693	1	47	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
695	694	1	47	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
696	695	1	47	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
697	696	1	47	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
698	697	1	47	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
699	698	1	47	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
700	699	1	47	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
701	700	1	47	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
702	701	1	47	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
703	702	1	47	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
704	703	1	47	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
705	704	1	47	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
706	705	1	48	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
707	706	1	48	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
708	707	1	48	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
709	708	1	48	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
710	709	1	48	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
711	710	1	48	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
712	711	1	48	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
713	712	1	48	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
714	713	1	48	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
715	714	1	48	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
716	715	1	48	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
717	716	1	48	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
718	717	1	48	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
719	718	1	48	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
720	719	1	48	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
721	720	1	49	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
722	721	1	49	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
723	722	1	49	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
724	723	1	49	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
725	724	1	49	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
726	725	1	49	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
727	726	1	49	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
728	727	1	49	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
729	728	1	49	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
730	729	1	49	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
731	730	1	49	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
732	731	1	49	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
733	732	1	49	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
734	733	1	49	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
735	734	1	49	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
736	735	1	50	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
737	736	1	50	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
738	737	1	50	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
739	738	1	50	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
740	739	1	50	5	A/Aichi/2/68(H3N2)-X31-2018-04-13
741	740	1	50	6	A/Aichi/2/68(H3N2)-X31-2018-04-13
742	741	1	50	7	A/Aichi/2/68(H3N2)-X31-2018-04-13
743	742	1	50	8	A/Aichi/2/68(H3N2)-X31-2018-04-13
744	743	1	50	9	A/Aichi/2/68(H3N2)-X31-2018-04-13
745	744	1	50	10	A/Aichi/2/68(H3N2)-X31-2018-04-13
746	745	1	50	11	A/Aichi/2/68(H3N2)-X31-2018-04-13
747	746	1	50	12	A/Aichi/2/68(H3N2)-X31-2018-04-13
748	747	1	50	13	A/Aichi/2/68(H3N2)-X31-2018-04-13
749	748	1	50	14	A/Aichi/2/68(H3N2)-X31-2018-04-13
750	749	1	50	15	A/Aichi/2/68(H3N2)-X31-2018-04-13
751	750	1	51	1	A/Aichi/2/68(H3N2)-X31-2018-04-13
752	751	1	51	2	A/Aichi/2/68(H3N2)-X31-2018-04-13
753	752	1	51	3	A/Aichi/2/68(H3N2)-X31-2018-04-13
754	753	1	51	4	A/Aichi/2/68(H3N2)-X31-2018-04-13
